Date,High,Low,Open,Close,Volume,Adj Close
1999-07-02,139.5,137.90625,138.125,139.40625,3772800.0,91.29403686523438
1999-07-06,140.75,138.59375,139.25,139.375,11221100.0,91.27355194091797
1999-07-07,139.71875,138.515625,139.0625,139.5625,3230700.0,91.3963851928711
1999-07-08,140.625,138.75,139.0625,139.671875,7101500.0,91.46798706054688
1999-07-09,140.59375,139.5625,140.0,140.5,2976800.0,92.01033020019531
1999-07-12,140.9375,139.5,140.9375,139.875,4436300.0,91.60101318359375
1999-07-13,139.921875,138.65625,139.375,139.375,6477600.0,91.27355194091797
1999-07-14,140.21875,138.75,140.0,140.15625,4382500.0,91.78523254394531
1999-07-15,141.375,140.3125,140.78125,141.046875,3348600.0,92.36843872070312
1999-07-16,142.15625,140.75,141.25,141.8125,2281500.0,92.8698501586914
1999-07-19,142.25,140.5625,142.1875,140.875,4287000.0,92.25592041015625
1999-07-20,140.40625,137.53125,140.125,137.984375,7060100.0,90.36289978027344
1999-07-21,138.90625,137.3125,138.09375,137.828125,4793700.0,90.26060485839844
1999-07-22,138.0,135.46875,137.4375,136.015625,7804100.0,89.0735855102539
1999-07-23,137.0,135.125,136.65625,135.75,4603000.0,88.89965057373047
1999-07-26,136.125,134.625,134.875,134.75,4333400.0,88.24475860595703
1999-07-27,137.203125,135.375,136.0,135.875,5908500.0,88.98150634765625
1999-07-28,137.3125,135.59375,136.25,136.3125,3955500.0,89.26802062988281
1999-07-29,135.25,133.3125,134.9375,134.40625,7760600.0,88.01964569091797
1999-07-30,135.34375,132.5625,134.8125,132.75,5994300.0,86.93502807617188
1999-08-02,134.75,132.5,132.75,133.0625,6065500.0,87.13967895507812
1999-08-03,133.84375,131.375,133.71875,132.4375,5445400.0,86.7303695678711
1999-08-04,133.875,130.4375,132.71875,130.625,6497900.0,85.54339599609375
1999-08-05,131.9375,128.84375,130.875,131.8125,10322000.0,86.3210678100586
1999-08-06,132.0,129.5,131.21875,130.375,7537700.0,85.37970733642578
1999-08-09,131.796875,129.75,130.59375,130.09375,5565900.0,85.1955337524414
1999-08-10,130.15625,127.0,129.875,128.65625,9793300.0,84.25409698486328
1999-08-11,130.53125,128.625,129.6875,130.21875,8003400.0,85.2773666381836
1999-08-12,131.8125,129.90625,130.6875,130.140625,7036800.0,85.22622680664062
1999-08-13,133.25,131.125,131.625,133.15625,5857700.0,87.20106506347656
1999-08-16,133.96875,132.25,133.125,133.75,3927000.0,87.58988189697266
1999-08-17,134.84375,133.125,134.4375,134.625,4808000.0,88.16290283203125
1999-08-18,134.375,133.25,134.203125,133.65625,4355500.0,87.52850341796875
1999-08-19,133.234375,131.6875,132.375,132.5625,6448100.0,86.81221008300781
1999-08-20,134.125,132.6875,133.0625,133.90625,3663700.0,87.69223022460938
1999-08-23,136.546875,134.65625,134.8125,136.46875,5637800.0,89.37034606933594
1999-08-24,137.96875,135.375,136.0625,136.96875,9279500.0,89.6977767944336
1999-08-25,138.78125,136.15625,137.1875,138.375,6005300.0,90.61869812011719
1999-08-26,138.421875,136.5,138.28125,136.71875,4322300.0,89.5340805053711
1999-08-27,137.0625,135.0625,136.875,135.0625,6247400.0,88.44942474365234
1999-08-30,135.5,132.0,135.34375,132.5625,4652000.0,86.81221008300781
1999-08-31,133.75,130.875,132.9375,132.0625,11453700.0,86.48481750488281
1999-09-01,133.734375,132.3125,132.9375,133.6875,6863900.0,87.5489730834961
1999-09-02,132.671875,130.65625,132.125,132.109375,10896300.0,86.51546478271484
1999-09-03,136.5,134.6875,134.875,135.96875,9160800.0,89.04289245605469
1999-09-07,136.625,135.21875,136.0625,135.46875,4560800.0,88.71543884277344
1999-09-08,136.0625,134.03125,134.84375,134.8125,6159600.0,88.28572845458984
1999-09-09,135.25,133.6875,134.75,134.75,6177800.0,88.24475860595703
1999-09-10,136.359375,134.9375,136.25,135.875,2934500.0,88.98150634765625
1999-09-13,135.46875,134.5,135.125,134.953125,2320500.0,88.37779235839844
1999-09-14,134.5625,133.375,134.0625,134.0625,3736000.0,87.79459381103516
1999-09-15,135.4375,131.875,135.4375,131.9375,6984500.0,86.4029769897461
1999-09-16,132.8125,130.3125,132.5,132.453125,15377600.0,86.74060821533203
1999-09-17,133.9375,132.15625,132.625,133.75,8542300.0,87.83659362792969
1999-09-20,134.0,133.09375,133.9375,133.5625,2803900.0,87.71343231201172
1999-09-21,132.46875,130.15625,132.25,130.75,9335200.0,85.86639404296875
1999-09-22,131.84375,129.75,131.25,130.609375,13009100.0,85.77405548095703
1999-09-23,131.8125,127.625,131.8125,127.875,12204100.0,83.97831726074219
1999-09-24,128.375,126.3125,127.75,127.75,13792900.0,83.89627075195312
1999-09-27,129.75,128.28125,128.75,128.59375,6970300.0,84.45034790039062
1999-09-28,128.8125,125.5625,127.9375,128.34375,11063400.0,84.28618621826172
1999-09-29,129.125,126.75,128.4375,126.8125,7580300.0,83.28056335449219
1999-09-30,129.4375,126.96875,127.4375,128.75,7498900.0,84.55297088623047
1999-10-01,128.5625,126.625,127.9375,128.46875,11127100.0,84.36827087402344
1999-10-04,130.875,128.75,129.1875,130.75,6341600.0,85.86639404296875
1999-10-05,131.96875,128.6875,130.71875,130.625,11976000.0,85.7843246459961
1999-10-06,132.8125,130.6875,130.75,132.625,10308200.0,87.09777069091797
1999-10-07,133.0,131.5,132.859375,131.875,6535600.0,86.6052474975586
1999-10-08,133.875,131.234375,131.75,133.875,9674300.0,87.91868591308594
1999-10-11,134.125,133.3125,133.59375,133.65625,4282000.0,87.7750244140625
1999-10-12,133.3125,131.1875,133.125,131.59375,8686100.0,86.4205093383789
1999-10-13,131.3125,128.1875,130.6875,128.1875,10469300.0,84.18356323242188
1999-10-14,129.1875,126.75,128.484375,128.15625,10562200.0,84.16302490234375
1999-10-15,126.75,124.5,126.0,124.875,14238700.0,82.00818634033203
1999-10-18,125.9375,123.4375,124.9375,125.78125,9758800.0,82.60334777832031
1999-10-19,128.25,125.9375,127.1875,127.0,14392900.0,83.40371704101562
1999-10-20,129.46875,127.125,127.75,128.25,9759400.0,84.22467041015625
1999-10-21,129.0,126.625,127.21875,129.0,9105400.0,84.71713256835938
1999-10-22,131.21875,129.5625,129.75,130.09375,8309600.0,85.43545532226562
1999-10-25,130.46875,128.75,129.3125,129.4375,8114300.0,85.00444030761719
1999-10-26,130.6875,127.8125,130.1875,127.8125,6256300.0,83.93728637695312
1999-10-27,130.3125,128.25,128.375,130.125,5433300.0,85.45594024658203
1999-10-28,134.859375,132.1875,132.4375,134.5625,10509700.0,88.37016296386719
1999-10-29,137.6875,135.71875,135.84375,137.0,10988600.0,89.97093200683594
1999-11-01,137.0,135.5625,136.5,135.5625,4006500.0,89.02690887451172
1999-11-02,137.25,134.59375,135.96875,134.59375,6516900.0,88.39070129394531
1999-11-03,136.375,135.125,136.0,135.5,7222300.0,88.98583221435547
1999-11-04,137.359375,135.765625,136.75,136.53125,7907500.0,89.66307067871094
1999-11-05,139.109375,136.78125,138.625,137.875,7431500.0,90.54557800292969
1999-11-08,138.375,136.75,137.0,138.0,4649200.0,90.62767028808594
1999-11-09,138.6875,136.28125,138.5,136.703125,4533700.0,89.77595520019531
1999-11-10,138.390625,136.078125,136.25,137.71875,6405600.0,90.44293212890625
1999-11-11,138.5,137.46875,138.1875,138.5,4794100.0,90.9560317993164
1999-11-12,139.984375,137.125,139.25,139.75,11802900.0,91.77690887451172
1999-11-15,140.25,139.40625,139.84375,140.078125,2187500.0,91.99242401123047
1999-11-16,143.0,140.09375,140.5625,141.25,7544800.0,92.76201629638672
1999-11-17,142.9375,141.3125,142.25,141.625,9459000.0,93.00823974609375
1999-11-18,143.0,141.625,142.4375,142.625,4491000.0,93.66500854492188
1999-11-19,142.96875,142.0,142.40625,142.5,4832100.0,93.5829086303711
1999-11-22,143.0,141.5,142.4375,142.46875,4155400.0,93.56242370605469
1999-11-23,142.84375,140.375,142.84375,141.21875,5918000.0,92.74150848388672
1999-11-24,142.4375,140.0,140.75,141.96875,4459700.0,93.2339859008789
1999-11-26,142.875,141.25,142.46875,141.4375,1693900.0,92.88513946533203
1999-11-29,141.921875,140.4375,140.875,140.9375,7348600.0,92.55677795410156
1999-11-30,142.3125,139.0,140.75,139.28125,7682000.0,91.46910095214844
1999-12-01,140.5,139.0,139.3125,140.40625,6980200.0,92.20790100097656
1999-12-02,141.375,140.375,140.625,141.25,6698300.0,92.76201629638672
1999-12-03,145.34375,143.03125,143.03125,143.84375,10045400.0,94.4653549194336
1999-12-06,143.71875,142.25,143.53125,142.78125,3138900.0,93.76763153076172
1999-12-07,143.3125,141.375,143.28125,141.625,10714200.0,93.00823974609375
1999-12-08,142.0625,140.5,141.34375,140.71875,4611400.0,92.4130859375
1999-12-09,142.21875,139.375,141.8125,141.40625,6474700.0,92.86460876464844
1999-12-10,142.8125,140.875,142.28125,141.875,5127300.0,93.1724853515625
1999-12-13,142.71875,141.28125,141.4375,142.125,4210800.0,93.33660125732422
1999-12-14,142.484375,140.625,141.625,140.75,5739000.0,92.43367004394531
1999-12-15,142.203125,140.03125,140.375,141.5,6879100.0,92.92618560791016
1999-12-16,142.65625,141.15625,142.1875,142.125,5854900.0,93.33660125732422
1999-12-17,143.3125,142.0625,143.0,142.6875,4775400.0,93.93604278564453
1999-12-20,143.1875,141.09375,142.5625,141.65625,4608700.0,93.25713348388672
1999-12-21,144.0625,141.34375,141.59375,143.8125,7981300.0,94.6766586303711
1999-12-22,144.1875,142.96875,143.625,144.1875,5377500.0,94.92357635498047
1999-12-23,146.484375,145.0,145.015625,146.484375,5721700.0,96.43565368652344
1999-12-27,146.78125,145.0625,146.5,146.28125,2691000.0,96.30194091796875
1999-12-28,146.5,145.484375,145.875,146.1875,4084500.0,96.2402114868164
1999-12-29,146.8125,145.3125,146.3125,146.8125,3001000.0,96.65168762207031
1999-12-30,147.5625,146.1875,147.125,146.640625,3641300.0,96.53852844238281
1999-12-31,147.5,146.25,146.84375,146.875,3172700.0,96.69280242919922
2000-01-03,148.25,143.875,148.25,145.4375,8164300.0,95.7464828491211
2000-01-04,144.0625,139.640625,143.53125,139.75,8089800.0,92.0021743774414
2000-01-05,141.53125,137.25,139.9375,140.0,12177900.0,92.16676330566406
2000-01-06,141.5,137.75,139.625,137.75,6227200.0,90.68556213378906
2000-01-07,145.75,140.0625,140.3125,145.75,8066500.0,95.95216369628906
2000-01-10,146.90625,145.03125,146.25,146.25,5741700.0,96.28135681152344
2000-01-11,146.09375,143.5,145.8125,144.5,7503700.0,95.12928771972656
2000-01-12,144.59375,142.875,144.59375,143.0625,6907700.0,94.18292999267578
2000-01-13,145.75,143.28125,144.46875,145.0,5158300.0,95.45841217041016
2000-01-14,147.46875,145.96875,146.53125,146.96875,7437300.0,96.75452423095703
2000-01-18,146.625,145.1875,145.34375,145.8125,6488500.0,95.99334716796875
2000-01-19,147.0,145.0,145.3125,147.0,6157900.0,96.77511596679688
2000-01-20,146.96875,143.8125,146.96875,144.75,5800100.0,95.29385375976562
2000-01-21,145.5,144.0625,145.5,144.4375,6244800.0,95.08810424804688
2000-01-24,145.84375,139.40625,145.65625,140.34375,7896900.0,92.39307403564453
2000-01-25,141.9375,139.0,140.515625,141.9375,9942500.0,93.44229125976562
2000-01-26,141.546875,140.09375,141.0,140.8125,5158100.0,92.7016830444336
2000-01-27,142.21875,138.125,141.84375,140.25,10922700.0,92.33138275146484
2000-01-28,140.0625,135.53125,139.4375,135.875,11916200.0,89.45115661621094
2000-01-31,139.671875,135.0,135.8125,139.5625,10768700.0,91.87874603271484
2000-02-01,141.6875,138.53125,139.75,140.9375,8419900.0,92.78396606445312
2000-02-02,142.25,140.375,141.28125,141.0625,6205900.0,92.86627960205078
2000-02-03,143.25,140.0,140.875,143.1875,7997500.0,94.26522827148438
2000-02-04,144.0,142.125,143.1875,142.59375,4925400.0,93.87435913085938
2000-02-07,142.78125,141.4375,142.5625,142.375,5845800.0,93.73030853271484
2000-02-08,144.5625,143.625,143.96875,144.3125,4936400.0,95.00588989257812
2000-02-09,144.46875,141.265625,144.46875,141.28125,8511500.0,93.01029968261719
2000-02-10,142.5625,140.875,141.625,141.5625,6690600.0,93.19540405273438
2000-02-11,141.9375,138.03125,141.84375,138.6875,9849800.0,91.30270385742188
2000-02-14,139.78125,138.3125,139.78125,139.5,8528800.0,91.83761596679688
2000-02-15,141.21875,137.796875,139.25,141.078125,11078300.0,92.87653350830078
2000-02-16,140.9375,138.796875,140.375,139.0,8845400.0,91.50846099853516
2000-02-17,140.4375,138.21875,140.4375,138.28125,7584200.0,91.03523254394531
2000-02-18,138.875,134.625,138.875,135.3125,9409200.0,89.080810546875
2000-02-22,136.34375,133.53125,135.1875,134.96875,16415400.0,88.85449981689453
2000-02-23,137.46875,134.5,135.625,136.5625,12119000.0,89.90377807617188
2000-02-24,137.03125,133.09375,136.6875,133.8125,17375000.0,88.09333801269531
2000-02-25,136.71875,133.125,135.1875,133.328125,10559900.0,87.77445220947266
2000-02-28,136.6875,132.71875,133.375,136.125,13397800.0,89.61570739746094
2000-02-29,137.4375,135.75,136.0625,137.4375,8242500.0,90.47978973388672
2000-03-01,139.0,137.21875,137.625,138.4375,6868000.0,91.13811492919922
2000-03-02,139.125,137.34375,138.6875,138.53125,7600200.0,91.1998291015625
2000-03-03,141.71875,139.71875,140.4375,141.125,12770300.0,92.90739440917969
2000-03-06,141.34375,138.75,140.8125,139.75,11967100.0,92.0021743774414
2000-03-07,140.15625,135.21875,140.0,137.046875,20062000.0,90.22264099121094
2000-03-08,137.84375,135.03125,136.46875,136.875,11808500.0,90.1094741821289
2000-03-09,140.875,136.125,137.25,140.875,5500900.0,92.74283599853516
2000-03-10,142.0,139.53125,140.1875,140.125,7924600.0,92.24903869628906
2000-03-13,140.46875,135.6875,136.6875,138.59375,10540500.0,91.24098205566406
2000-03-14,140.09375,136.15625,139.28125,136.625,8263900.0,89.94487762451172
2000-03-15,140.4375,136.0625,136.875,139.8125,10300800.0,92.0433578491211
2000-03-16,146.84375,140.875,141.625,146.34375,25601400.0,96.34307098388672
2000-03-17,148.0,145.4375,145.8125,146.9375,10272900.0,96.97984313964844
2000-03-20,147.34375,144.78125,146.875,146.1875,12502300.0,96.48481750488281
2000-03-21,149.75,144.5,145.53125,149.1875,13612600.0,98.46484375
2000-03-22,150.84375,148.6875,149.5625,150.09375,8260000.0,99.06295776367188
2000-03-23,153.46875,149.15625,149.15625,152.65625,11654500.0,100.75424194335938
2000-03-24,155.75,151.71875,152.875,153.5625,11462900.0,101.3523941040039
2000-03-27,153.78125,151.8125,153.375,151.9375,8798600.0,100.27986907958984
2000-03-28,152.984375,150.59375,151.25,151.0625,6334400.0,99.70236206054688
2000-03-29,152.484375,149.65625,151.5625,151.21875,6747500.0,99.80548858642578
2000-03-30,151.921875,147.125,150.15625,148.6875,9491900.0,98.13483428955078
2000-03-31,152.3125,148.4375,149.625,150.375,9249100.0,99.24859619140625
2000-04-03,151.25,148.6875,150.125,151.25,8508200.0,99.82611846923828
2000-04-04,153.0,141.390625,151.75,150.125,19585500.0,99.0835952758789
2000-04-05,150.8125,147.625,147.875,149.1875,8387200.0,98.46484375
2000-04-06,151.6875,149.0,150.25,150.484375,6378500.0,99.32076263427734
2000-04-07,152.125,150.5,151.5625,151.4375,6023600.0,99.9498291015625
2000-04-10,153.109375,150.3125,151.75,150.84375,9624200.0,99.55796813964844
2000-04-11,151.625,148.375,150.0,150.40625,9006400.0,99.2691421508789
2000-04-12,151.15625,146.15625,150.375,146.28125,10779200.0,96.54669952392578
2000-04-13,148.15625,143.78125,147.46875,144.25,12225800.0,95.20610046386719
2000-04-14,142.8125,133.5,142.625,136.0,29604000.0,89.76097869873047
2000-04-17,140.75,134.6875,135.1875,140.75,23918200.0,92.89604949951172
2000-04-18,144.46875,139.78125,140.5625,144.46875,11069200.0,95.3504409790039
2000-04-19,145.125,142.53125,144.5,143.125,6553700.0,94.4635238647461
2000-04-20,143.9375,142.375,143.5625,143.8125,8537600.0,94.91728973388672
2000-04-24,143.3125,140.5,141.5,142.25,12893100.0,93.88605499267578
2000-04-25,148.15625,144.4375,144.625,148.15625,14102000.0,97.78418731689453
2000-04-26,148.75,146.0,147.96875,146.484375,7711100.0,96.68075561523438
2000-04-27,147.34375,143.0,143.0,146.0,15595300.0,96.36106872558594
2000-04-28,147.859375,145.0625,147.0,145.09375,8743400.0,95.76298522949219
2000-05-01,148.484375,145.84375,146.5625,147.0625,7328300.0,97.06232452392578
2000-05-02,147.125,144.125,145.5,144.125,9411900.0,95.12358093261719
2000-05-03,144.0,139.78125,144.0,140.75,12630700.0,92.89604949951172
2000-05-04,142.359375,140.75,142.0,141.8125,5963600.0,93.59728240966797
2000-05-05,144.0,140.9375,141.0625,143.53125,7862400.0,94.73168182373047
2000-05-08,143.375,141.84375,142.75,142.453125,5064100.0,94.02012634277344
2000-05-09,143.40625,140.265625,143.0625,141.3125,5620300.0,93.26730346679688
2000-05-10,140.96875,137.75,140.5,138.125,10293900.0,91.16348266601562
2000-05-11,141.5,139.125,140.125,141.28125,7091100.0,93.24667358398438
2000-05-12,143.46875,141.625,141.8125,142.8125,5960800.0,94.2573013305664
2000-05-15,145.609375,142.0,142.75,145.28125,4441300.0,95.88668060302734
2000-05-16,147.71875,145.3125,146.5625,146.6875,8192200.0,96.81483459472656
2000-05-17,146.1875,144.46875,145.6875,145.15625,5907200.0,95.8041763305664
2000-05-18,146.3125,143.375,145.625,143.375,4325600.0,94.62857055664062
2000-05-19,143.234375,140.40625,142.5625,141.125,6518400.0,93.14351654052734
2000-05-22,141.46875,137.0,141.25,140.0625,10839400.0,92.44229888916016
2000-05-23,140.8125,137.5625,140.4375,138.0,7979200.0,91.08100128173828
2000-05-24,140.6875,136.5,138.0,140.25,11081500.0,92.56604766845703
2000-05-25,141.8125,137.71875,140.6875,137.84375,8278900.0,90.9778823852539
2000-05-26,139.6875,137.328125,138.8125,138.0,4814000.0,91.08100128173828
2000-05-30,142.9375,139.46875,140.0,142.5,5362700.0,94.0510482788086
2000-05-31,144.0,142.09375,142.5625,142.8125,6056500.0,94.2573013305664
2000-06-01,145.4375,143.0,143.6875,145.3125,8961600.0,95.90731048583984
2000-06-02,149.09375,147.484375,148.9375,147.84375,8962200.0,97.57796478271484
2000-06-05,148.21875,146.875,147.46875,147.125,6998100.0,97.10352325439453
2000-06-06,147.78125,145.90625,146.625,146.46875,4858900.0,96.67048645019531
2000-06-07,148.0,146.0,146.625,147.484375,4919500.0,97.34075164794922
2000-06-08,147.75,146.0625,147.5,146.90625,5723100.0,96.95923614501953
2000-06-09,147.96875,145.625,147.5,146.59375,3085300.0,96.7529296875
2000-06-12,146.96875,144.875,146.96875,144.875,3678900.0,95.61853790283203
2000-06-13,147.75,144.625,144.8125,147.59375,6558700.0,97.4129409790039
2000-06-14,148.875,147.1875,148.25,147.84375,6420500.0,97.57796478271484
2000-06-15,148.75,146.84375,148.125,148.15625,5881200.0,97.78418731689453
2000-06-16,148.3125,145.875,148.3125,146.59375,5567900.0,96.98072814941406
2000-06-19,149.15625,146.25,146.46875,148.46875,5106900.0,98.22114562988281
2000-06-20,148.875,147.0,148.1875,147.9375,6480000.0,97.86975860595703
2000-06-21,148.4375,146.890625,146.9375,147.875,3115000.0,97.82838439941406
2000-06-22,147.6875,145.0,147.5625,145.625,7490500.0,96.33984375
2000-06-23,146.125,143.875,145.8125,144.375,4863300.0,95.51293182373047
2000-06-26,146.25,144.875,145.375,146.234375,5201300.0,96.74299621582031
2000-06-27,146.71875,145.015625,145.984375,145.15625,4159500.0,96.02973175048828
2000-06-28,146.984375,145.3125,145.625,145.5625,5347700.0,96.29852294921875
2000-06-29,145.75,143.515625,144.75,144.1875,6345700.0,95.38887786865234
2000-06-30,145.59375,143.890625,143.9375,145.28125,7420200.0,96.1124496459961
2000-07-03,147.4375,145.1875,145.4375,147.28125,1436600.0,97.4355697631836
2000-07-05,146.65625,144.375,146.375,144.625,2748200.0,95.67829132080078
2000-07-06,146.46875,144.21875,144.9375,145.75,5963200.0,96.42253112792969
2000-07-07,148.78125,146.25,146.6875,148.09375,3034800.0,97.97307586669922
2000-07-10,148.90625,147.53125,147.875,147.84375,2816100.0,97.8077163696289
2000-07-11,149.125,147.15625,147.46875,148.15625,5431600.0,98.01443481445312
2000-07-12,150.125,148.6875,149.28125,149.125,5883000.0,98.6552734375
2000-07-13,150.375,149.1875,149.984375,149.78125,5356000.0,99.0895004272461
2000-07-14,151.25,149.671875,150.4375,151.25,5341900.0,100.0611343383789
2000-07-17,151.984375,150.6875,150.984375,151.0,4208300.0,99.89569854736328
2000-07-18,150.625,149.34375,150.625,149.765625,4262100.0,99.07913208007812
2000-07-19,149.90625,148.25,149.46875,148.5625,8506800.0,98.2831802368164
2000-07-20,150.625,148.8125,149.0,150.625,4538900.0,99.64766693115234
2000-07-21,149.75,147.6875,149.75,147.6875,5656900.0,97.70433044433594
2000-07-24,148.859375,146.5625,148.125,146.84375,5628500.0,97.14614868164062
2000-07-25,147.84375,146.78125,147.75,147.3125,4757100.0,97.45621490478516
2000-07-26,147.15625,145.640625,146.96875,145.875,12062500.0,96.50526428222656
2000-07-27,146.625,144.6875,145.9375,145.375,7652600.0,96.17449951171875
2000-07-28,145.90625,141.515625,145.71875,142.09375,6229500.0,94.00370788574219
2000-07-31,144.125,142.0625,142.9375,143.0,5265500.0,94.60326385498047
2000-08-01,144.71875,143.125,143.625,143.875,3946600.0,95.18214416503906
2000-08-02,145.40625,143.625,143.875,144.59375,7439800.0,95.65763092041016
2000-08-03,145.8125,142.625,142.875,145.59375,4607100.0,96.31915283203125
2000-08-04,146.71875,145.40625,146.3125,146.375,3686600.0,96.83605194091797
2000-08-07,148.4375,146.375,146.71875,148.125,4159800.0,97.99372100830078
2000-08-08,148.8125,147.5,147.5,148.6875,3658700.0,98.36589050292969
2000-08-09,149.21875,147.375,149.140625,147.4375,5383800.0,97.53894805908203
2000-08-10,147.859375,146.28125,147.53125,146.71875,4193400.0,97.06343078613281
2000-08-11,148.0,145.5625,146.625,147.40625,5089400.0,97.51827239990234
2000-08-14,149.5625,147.0625,147.78125,149.28125,2966700.0,98.7586669921875
2000-08-15,149.8125,148.5625,149.34375,149.15625,5564600.0,98.67594909667969
2000-08-16,149.9375,147.84375,149.3125,148.625,5191600.0,98.32451629638672
2000-08-17,150.4375,148.34375,148.6875,150.1875,5652200.0,99.35822296142578
2000-08-18,150.375,149.21875,150.375,149.6875,4626400.0,99.02745819091797
2000-08-21,150.71875,149.40625,150.03125,150.5,2380600.0,99.56497955322266
2000-08-22,151.3125,150.09375,150.5625,150.25,3075300.0,99.39958190917969
2000-08-23,151.28125,149.28125,149.8125,150.84375,5483200.0,99.79237365722656
2000-08-24,151.5,150.5,151.15625,151.3125,4529000.0,100.1025161743164
2000-08-25,151.625,150.9375,151.15625,151.25,2822200.0,100.0611343383789
2000-08-28,152.90625,151.25,151.25,151.765625,5518700.0,100.40225219726562
2000-08-29,151.875,150.90625,151.4375,151.796875,3561900.0,100.42291259765625
2000-08-30,151.5,150.34375,151.3125,150.34375,3964800.0,99.46157836914062
2000-08-31,153.09375,150.90625,151.0625,152.34375,4863100.0,100.78472900390625
2000-09-01,153.59375,152.0,153.25,152.5,3191200.0,100.88812255859375
2000-09-05,152.203125,150.8125,151.875,151.28125,3470800.0,100.08177185058594
2000-09-06,151.953125,149.53125,151.1875,149.5625,4322200.0,98.94477844238281
2000-09-07,151.078125,149.828125,150.25,150.84375,4265500.0,99.79237365722656
2000-09-08,150.5,149.328125,150.28125,149.8125,3518200.0,99.11013793945312
2000-09-11,151.1875,148.6875,149.75,149.59375,3937500.0,98.96544647216797
2000-09-12,150.25,148.4375,149.75,148.5,4769100.0,98.24185180664062
2000-09-13,149.34375,147.65625,148.0,148.890625,7691600.0,98.50025939941406
2000-09-14,149.9375,148.15625,149.875,149.640625,3397100.0,98.99647521972656
2000-09-15,148.25,146.0,148.1875,146.0,4085700.0,96.83060455322266
2000-09-18,146.96875,144.203125,146.375,144.65625,5109300.0,95.93939208984375
2000-09-19,146.3125,144.703125,145.125,145.96875,6588200.0,96.80988311767578
2000-09-20,146.03125,143.15625,145.6875,144.890625,6508100.0,96.0948486328125
2000-09-21,145.5625,142.625,144.46875,142.6875,5972300.0,94.6336669921875
